Assembly_Num,Source,Target,Weight
제4대,김용진,윤명운,7
제헌,김약수,장희창,7
제헌,서상일,정광호,7
제4대,김정근,이영희,7
제4대,나판수,서범석,7
제3대,이철승,정상열,7
제3대,곽상훈,신의식,7
제3대,김정렬,이재학,7
제헌,김약수,김철,7
제4대,김현철,문종두,7
제2대,김익로,장택상,7
제3대,박영종,박재홍,7
제4대,구태회,권택상,7
제4대,민관식,민병기,6
제4대,박만원,최하영,6
제3대,나희집,박흥규,6
제4대,김두진,오범수,6
제헌,김철,이진수,6
제3대,이순용,정해영,6
제4대,박흥규,신두영,6
제4대,이은태,정상숙,6
제3대,백남식,황경수,6
제헌,강선명,김광준,6
제3대,박흥규,조만종,6
제2대,신익희,최원수,6
제3대,김현철,정상열,6
제4대,오임근,윤용구,6
제헌,유진홍,조헌영,6
제3대,소선규,조만종,6
제4대,김인권,박창화,6
제3대,민관식,이철승,6
제4대,서범석,유기수,6
제4대,서정귀,임철호,6
제2대,임영신,장택상,6
제3대,전상요,조경규,6
제헌,박순석,윤병구,6
제2대,이종영,지청천,6
제3대,신두영,이철승,6
제4대,김재위,이상훈,6
제4대,이사형,이철승,6
제4대,김창우,손문경,6
제4대,류진산,유봉순,6
제2대,장택상,정재완,6
제3대,도진희,최순주,6
제4대,김선태,조재천,6
제4대,이종남,조인구,6
제2대,김용우,전진한,6
제3대,김판술,최순주,6
제3대,최순주,황남팔,6
제헌,윤병구,조영규,6
제3대,남송학,박영종,6
제4대,곽의영,박만원,6
제3대,이형모,정운갑,6
제헌,박윤원,지대형,6
제4대,윤택중,정의필,6
제3대,정규상,최순주,6
제2대,김문용,조봉암,6
제3대,김익로,이재학,6
제4대,송인상,최용근,6
제헌,서상일,이정래,6
제4대,박종식,이성주,6
제3대,김영선,신행용,6
제2대,서이환,지청천,6
제3대,민관식,오림근,6
제헌,김동원,홍범희,6
제헌,김도연,김병회,6
제3대,백남식,이영섭,6
제헌,김철,이호석,6
제2대,신익희,홍익표,6
제4대,윤성순,한희석,6
제3대,이중재,장택상,6
제4대,양일동,최정우,6
제헌,이석주,이성학,6
제헌,박해정,이승만,6
제3대,김의택,박용익,6
제헌,김동원,백남채,6
제2대,조봉암,조중서,6
