Assembly_Num,Id,Party,Speaker_Type,Primary_Role,Speech_Count,Total_Chars,First_Speech_Date,Keyword_Total,Boundary_Per_1k_Chars
제4대,안정근,미상/직책자,정부/기타 직책자,전매청장,16,13681,1958-08-05,2,0.0
제4대,이효,미상/직책자,정부/기타 직책자,육군본부관리차장,27,3613,1958-11-13,2,0.0
제4대,김효섭,미상/직책자,정부/기타 직책자,상공부광무국장,1,1323,1959-11-29,2,0.0
제4대,박영두,미상/직책자,정부/기타 직책자,증인,38,11750,1960-03-24,2,0.17
제4대,정의필,미상/직책자,정부/기타 직책자,문교부보통교육국장,7,3594,1958-07-16,2,0.0
제4대,윤재근,무소속,의원,위원,79,27110,1958-11-02,2,0.0
제4대,현오봉,무소속,의원,위원,23,3095,1958-07-18,2,0.323
제4대,최규옥,자유당,의원,위원,34,8317,1958-11-27,2,0.0
제4대,김향수,무소속,의원,위원,6,7968,1959-06-19,2,0.126
제4대,이재현,무소속,의원,위원,12,14910,1958-07-19,2,0.134
제4대,윤우경,미상/직책자,정부/기타 직책자,구황실재산관리사무총국장,64,48173,1958-07-30,2,0.021
제4대,이재룡,미상/직책자,정부/기타 직책자,부산병기기지사령관,38,2391,1958-07-05,2,0.0
제4대,이강학,미상/직책자,정부/기타 직책자,내무부치안국장,27,18481,1959-06-15,2,0.054
제4대,전영석,민주당,의원,위원,12,11985,1958-11-20,2,0.0
제4대,김치영,미상/직책자,정부/기타 직책자,상공부차관,2,739,1959-12-26,2,0.0
제4대,원용덕,미상/직책자,정부/기타 직책자,헌병사령관,66,22695,1958-07-03,2,0.088
제4대,최경남,미상/직책자,정부/기타 직책자,증인,113,21465,1958-07-25,2,0.093
제4대,류순석,미상/직책자,정부/기타 직책자,위원,2,8804,1958-07-16,2,0.227
제4대,한상봉,미상/직책자,정부/기타 직책자,문교부고등교육국장,9,2716,1958-07-18,2,0.368
제4대,백선엽,미상/직책자,정부/기타 직책자,연합참모본부총장,23,16952,1958-07-02,2,0.118
제4대,홍범희,자유당,의원,위원,100,20805,1958-07-02,2,0.048
제4대,보대리,미상/직책자,정부/기타 직책자,국방부차관,10,1878,1959-11-24,2,0.0
제4대,이신득,미상/직책자,정부/기타 직책자,체신부우정국장,21,8096,1958-07-19,2,0.124
제4대,김익기,자유당,의원,위원,2,424,1958-08-27,2,4.717
제4대,최영희,미상/직책자,정부/기타 직책자,교육총본부총장,5,1651,1959-11-09,2,0.0
제4대,손재형,무소속,의원,위원장,170,37345,1958-07-02,2,0.0
제4대,이영선,미상/직책자,정부/기타 직책자,증인,12,912,1959-06-11,2,0.0
제4대,박동균,미상/직책자,정부/기타 직책자,육군본부병무국장,29,5569,1958-11-02,2,0.0
제4대,김인순,미상/직책자,정부/기타 직책자,보건사회부부녀국장,1,3709,1959-11-12,2,0.0
제4대,박용익,자유당,의원,위원장,242,19650,1958-06-18,2,0.102
제4대,최하영,미상/직책자,정부/기타 직책자,심계원장,13,15553,1958-07-29,2,0.064
제4대,이것은,미상/직책자,정부/기타 직책자,해병대사령부군수국장,7,516,1958-10-19,1,0.0
제4대,강지형,미상/직책자,정부/기타 직책자,증인,10,463,1959-06-11,1,0.0
제4대,박인순,미상/직책자,정부/기타 직책자,보건사회부부녀국장,1,1540,1958-08-04,1,0.0
제4대,김동수,미상/직책자,정부/기타 직책자,증인,61,2160,1958-07-11,1,0.463
제4대,윤유선,미상/직책자,정부/기타 직책자,보건사회부의정국장,4,2150,1958-12-13,1,0.0
제4대,이성호,미상/직책자,정부/기타 직책자,해군본부후방참모부장,95,4456,1958-07-05,1,0.0
제4대,고재필,미상/직책자,정부/기타 직책자,법제조사국장,10,2929,1958-07-25,1,0.341
제4대,이것을,미상/직책자,정부/기타 직책자,수로국장,2,265,1958-10-27,1,0.0
제4대,우만형,미상/직책자,정부/기타 직책자,내무부차관,10,9242,1958-07-09,1,0.108
제4대,장덕창,미상/직책자,정부/기타 직책자,공군참모총장,11,8174,1958-11-05,1,0.0
제4대,안광호,미상/직책자,정부/기타 직책자,국방부관리국장,10,3856,1958-07-02,1,0.259
제4대,서한두,자유당,의원,위원,6,11568,1958-11-13,1,0.0
제4대,최병용,미상/직책자,정부/기타 직책자,증인,6,1179,1959-07-08,1,0.0
제4대,김형돈,자유당,의원,위원,60,17702,1958-07-18,1,0.0
제4대,정운갑,자유당,의원,위원,14,43312,1958-07-26,1,0.023
제4대,유재흥,미상/직책자,정부/기타 직책자,연합참모본부총장,7,4864,1958-11-19,1,0.206
제4대,안춘생,미상/직책자,정부/기타 직책자,육군본부인사참모부장,17,2196,1958-11-03,1,0.0
제4대,된장,미상/직책자,정부/기타 직책자,육군본부군수국장,1,493,1958-11-13,1,0.0
제4대,이종판,미상/직책자,정부/기타 직책자,증인,20,3895,1959-07-08,1,0.0
제4대,손영수,자유당,의원,위원,70,22311,1958-08-08,1,0.045
제4대,정경모,미상/직책자,정부/기타 직책자,보건사회부약정국장,1,860,1959-11-12,1,1.163
제4대,박주복,미상/직책자,정부/기타 직책자,증인,9,1001,1960-03-24,1,0.0
제4대,최병환,미상/직책자,정부/기타 직책자,내무부지방국장,19,22198,1959-10-20,1,0.0
제4대,김성곤,자유당,의원,위원,12,16520,1958-08-11,1,0.0
제4대,김형섭,자유당,의원,위원,3,2926,1958-08-21,1,0.0
제4대,김성근,미상/직책자,정부/기타 직책자,증인,23,5026,1960-04-18,1,0.199
제4대,이문세,미상/직책자,정부/기타 직책자,전문위원,2,2104,1958-11-20,1,0.0
제4대,정낙훈,자유당,의원,위원,15,22495,1958-06-30,1,0.0
제4대,김용택,미상/직책자,정부/기타 직책자,육군본부군수참모부차장,1,150,1959-10-01,1,0.0
제4대,홍길선,민주당,의원,위원,17,1095,1958-11-20,1,0.0
제4대,최석,미상/직책자,정부/기타 직책자,육군본부관리참모부장,1,307,1959-11-02,1,3.257
제4대,강정규,미상/직책자,정부/기타 직책자,증인,28,2560,1958-07-26,1,0.0
제4대,박충훈,미상/직책자,정부/기타 직책자,육군본부경리국장,36,2544,1958-11-02,1,0.393
제4대,이호상,미상/직책자,정부/기타 직책자,농업은행부총재,59,13106,1958-11-28,1,0.076
제4대,이병학,미상/직책자,정부/기타 직책자,보건사회부방역국장,1,3097,1959-11-12,1,0.323
제4대,이재기,미상/직책자,정부/기타 직책자,증인,33,1458,1958-11-17,1,0.0
제4대,이익흥,자유당,의원,위원,27,10717,1958-10-08,1,0.093
제4대,부산병기,미상/직책자,정부/기타 직책자,기지사령부생산처장,5,340,1958-07-05,1,0.0
제4대,김경술,미상/직책자,정부/기타 직책자,증인,56,12395,1960-03-24,1,0.0
제4대,정문흠,자유당,의원,의원,21,5613,1958-06-07,1,0.178
제4대,김삭,민주당,의원,위원,15,8405,1958-11-25,1,0.0
제4대,박영빈,미상/직책자,정부/기타 직책자,전문위원,1,26,1959-12-16,1,38.462
제4대,이기붕,자유당,의원,의장,60,15274,1958-06-07,1,0.0
제4대,오길영,미상/직책자,정부/기타 직책자,교통부경리국장,17,1654,1958-11-14,1,0.605
제4대,정존수,자유당,의원,위원장,59,11334,1958-08-21,1,0.088
제4대,김진원,자유당,의원,위원,5,2849,1958-07-07,1,0.351
제4대,이원,미상/직책자,정부/기타 직책자,증인,3,754,1959-07-08,1,0.0
제4대,황성수,자유당,의원,위원,81,26662,1959-10-16,1,0.038
제4대,김신서,미상/직책자,정부/기타 직책자,재무부세관국장,15,6721,1958-12-22,1,0.0
제4대,신용권,미상/직책자,정부/기타 직책자,증인,5,596,1959-07-08,1,0.0
제4대,이상훈,미상/직책자,정부/기타 직책자,교통부육운국장,19,2928,1959-11-04,1,0.342
제4대,한성수,미상/직책자,정부/기타 직책자,법원행정처장,8,9099,1958-07-25,1,0.0
제4대,이선교,미상/직책자,정부/기타 직책자,전문위원,6,2803,1958-07-19,1,0.357
제4대,홍익표,민주당,의원,위원,16,14594,1958-07-29,1,0.069
제4대,신도환,무소속,의원,위원,13,3206,1958-11-25,1,0.0
제4대,홍승업,자유당,의원,위원,30,15577,1958-08-06,1,0.064
제4대,변재갑,미상/직책자,정부/기타 직책자,해병대관리국장,2,892,1959-11-30,1,1.121
제4대,김인호,자유당,의원,위원,7,10974,1958-11-19,1,0.0
제4대,황응수,미상/직책자,정부/기타 직책자,증인,17,7819,1960-03-24,1,0.128
제4대,김공평,자유당,의원,위원,54,12345,1958-07-16,1,0.0
제4대,조호갑,미상/직책자,정부/기타 직책자,증인,27,1126,1959-06-11,1,0.0
제4대,정세환,무소속,의원,위원,19,4777,1958-07-18,1,0.0
제4대,이협우,자유당,의원,위원,1,307,1958-07-16,0,0.0
제4대,교재창이,미상/직책자,정부/기타 직책자,수로국장,1,109,1958-10-27,0,0.0
제4대,훈련소의,미상/직책자,정부/기타 직책자,경상남도지구병사구사령관,1,46,1958-10-21,0,0.0
제4대,수령을,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,1,48,1958-10-25,0,0.0
제4대,김우창,미상/직책자,정부/기타 직책자,증인,1,25,1959-06-23,0,0.0
제4대,장병균,미상/직책자,정부/기타 직책자,증인,28,2551,1960-04-18,0,0.0
제4대,사람이,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,1,101,1958-10-19,0,0.0
제4대,함성용,미상/직책자,정부/기타 직책자,외자청관리국장,14,1612,1959-07-08,0,0.0
제4대,전형산,자유당,의원,위원,15,11358,1958-11-03,0,0.0
제4대,이명선,미상/직책자,정부/기타 직책자,증인,13,2104,1960-03-24,0,0.0
제4대,서득용,미상/직책자,정부/기타 직책자,증인,12,420,1960-03-24,0,0.0
제4대,이번에,미상/직책자,정부/기타 직책자,육군본부총무국장,1,202,1958-11-02,0,0.0
제4대,이수용,미상/직책자,정부/기타 직책자,전문위원,44,1151,1958-07-04,0,0.0
제4대,김정렴,미상/직책자,정부/기타 직책자,재무부이재국장,9,3885,1959-05-30,0,0.0
제4대,전부,미상/직책자,정부/기타 직책자,경상남도지구병사구사령관,2,107,1958-10-21,0,0.0
제4대,강태승,미상/직책자,정부/기타 직책자,해군대학총장,1,63,1959-11-04,0,0.0
제4대,최구철,미상/직책자,정부/기타 직책자,교통부총무국장,2,215,1958-07-19,0,0.0
제4대,그것을,미상/직책자,정부/기타 직책자,인천경비부사령관,2,310,1958-10-27,0,0.0
제4대,여덕만,미상/직책자,정부/기타 직책자,증인,19,502,1960-04-18,0,0.0
제4대,고철로,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,1,39,1958-10-19,0,0.0
제4대,최진복,미상/직책자,정부/기타 직책자,군의학교군종실장,4,566,1958-10-21,0,0.0
제4대,허판수,미상/직책자,정부/기타 직책자,증인,16,3525,1960-04-18,0,0.0
제4대,신정강,미상/직책자,정부/기타 직책자,증인,21,642,1960-03-24,0,0.0
제4대,장경수,미상/직책자,정부/기타 직책자,해군본부수로국장,1,52,1959-11-04,0,0.0
제4대,육해공군,미상/직책자,정부/기타 직책자,국방부총무국장대리,1,86,1959-11-17,0,0.0
제4대,일관된,미상/직책자,정부/기타 직책자,국방부경리국장,1,24,1959-11-17,0,0.0
제4대,상신한,미상/직책자,정부/기타 직책자,경상남도지구병사구사령관,1,86,1958-10-21,0,0.0
제4대,이우용,미상/직책자,정부/기타 직책자,해군본부경리국장,12,1830,1958-11-06,0,0.0
제4대,젯트기를,미상/직책자,정부/기타 직책자,공군사관학교정보국장,1,44,1958-10-20,0,0.0
제4대,박임항,미상/직책자,정부/기타 직책자,국방연구원장,6,6634,1958-11-19,0,0.0
제4대,김신단,미상/직책자,정부/기타 직책자,재무부관재국장,1,806,1959-11-13,0,0.0
제4대,김석근,미상/직책자,정부/기타 직책자,해군본부경리부국장,2,338,1958-11-06,0,0.0
제4대,사령관의,미상/직책자,정부/기타 직책자,해병대사령부인사국장,1,36,1959-11-05,0,0.0
제4대,안여하,미상/직책자,정부/기타 직책자,증인,7,241,1960-03-24,0,0.0
제4대,알고는,미상/직책자,정부/기타 직책자,육군본부인사국장,1,47,1958-11-13,0,0.0
제4대,국방부와,미상/직책자,정부/기타 직책자,경상북도병사구사령관,1,31,1958-10-27,0,0.0
제4대,발행하지,미상/직책자,정부/기타 직책자,수로국장,1,24,1958-10-27,0,0.0
제4대,김남학,미상/직책자,정부/기타 직책자,증인,1,35,1958-07-22,0,0.0
제4대,말씀하신,미상/직책자,정부/기타 직책자,의무기지사령관,2,647,1959-10-23,0,0.0
제4대,정년이,미상/직책자,정부/기타 직책자,해군본부인사국장,1,105,1958-11-06,0,0.0
제4대,나상한,미상/직책자,정부/기타 직책자,위원,1,40,1958-08-05,0,0.0
제4대,없었지요,미상/직책자,정부/기타 직책자,경기병사구사령관,1,8,1959-10-01,0,0.0
제4대,최남규,미상/직책자,정부/기타 직책자,경상남도경찰국장,14,13237,1960-03-24,0,0.0
제4대,총액이,미상/직책자,정부/기타 직책자,해병진해기지사령관,1,26,1959-11-04,0,0.0
제4대,북한에서,미상/직책자,정부/기타 직책자,공군작전참모부장,1,178,1958-11-05,0,0.0
제4대,최선을,미상/직책자,정부/기타 직책자,해군함대사령관,1,28,1959-11-04,0,0.0
제4대,박윤식,미상/직책자,정부/기타 직책자,증인,14,1542,1960-03-24,0,0.0
제4대,조정훈,민주당,의원,위원,4,2918,1958-08-21,0,0.0
제4대,김형일,미상/직책자,정부/기타 직책자,연합참모본부장,1,1147,1958-11-19,0,0.0
제4대,김치은,미상/직책자,정부/기타 직책자,증인,18,585,1960-03-24,0,0.0
제4대,백운붕,미상/직책자,정부/기타 직책자,증인,27,1113,1958-07-11,0,0.0
제4대,여기는,미상/직책자,정부/기타 직책자,육군본부작전교육국장,1,93,1958-11-13,0,0.0
제4대,김봉진,미상/직책자,정부/기타 직책자,증인,25,3118,1960-04-18,0,0.0
제4대,정경도,미상/직책자,정부/기타 직책자,증인,6,970,1960-03-24,0,0.0
제4대,거기서,미상/직책자,정부/기타 직책자,육군본부보도실장,1,14,1958-11-13,0,0.0
제4대,김응순,미상/직책자,정부/기타 직책자,해무청해운국장,3,860,1959-11-29,0,0.0
제4대,오바,미상/직책자,정부/기타 직책자,진해해군통제부사령관,1,225,1958-10-19,0,0.0
제4대,연참에서,미상/직책자,정부/기타 직책자,공군작전참모부장,1,13,1958-11-05,0,0.0
제4대,김봉준,미상/직책자,정부/기타 직책자,증인,21,3187,1960-01-19,0,0.0
제4대,봉급에,미상/직책자,정부/기타 직책자,헌병사령부경리실장,1,60,1959-10-20,0,0.0
제4대,석주암,미상/직책자,정부/기타 직책자,증인,33,4385,1958-11-17,0,0.0
제4대,김진형,미상/직책자,정부/기타 직책자,한국은행총재,2,2026,1958-07-24,0,0.0
제4대,부산에,미상/직책자,정부/기타 직책자,부산경비사령관,1,18,1959-11-04,0,0.0
제4대,금년에,미상/직책자,정부/기타 직책자,경상남도지구병사구사령관,2,94,1958-10-21,0,0.0
제4대,명칭은,미상/직책자,정부/기타 직책자,육군본부인사국장,1,59,1958-11-13,0,0.0
제4대,권소협이,미상/직책자,정부/기타 직책자,증인,2,72,1960-04-19,0,0.0
제4대,육대이상,미상/직책자,정부/기타 직책자,국방부총무국장대리,1,8,1959-11-17,0,0.0
제4대,수로여비,미상/직책자,정부/기타 직책자,수로국장,1,18,1958-10-27,0,0.0
제4대,작전에,미상/직책자,정부/기타 직책자,공군작전참모부장,1,32,1958-11-05,0,0.0
제4대,법적,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,1,15,1958-10-25,0,0.0
제4대,확실한,미상/직책자,정부/기타 직책자,국방부총무국장대리,1,19,1959-11-17,0,0.0
제4대,노태선,미상/직책자,정부/기타 직책자,증인,13,697,1958-07-22,0,0.0
제4대,이덕영,미상/직책자,정부/기타 직책자,공군기술교육단인사처장,2,252,1958-10-24,0,0.0
제4대,이상룡,미상/직책자,정부/기타 직책자,위원,3,1141,1958-07-07,0,0.0
제4대,이은철,미상/직책자,정부/기타 직책자,증인,21,981,1958-07-22,0,0.0
제4대,감시는,미상/직책자,정부/기타 직책자,해군본부관리참모부장,1,169,1958-11-06,0,0.0
제4대,이항령,미상/직책자,정부/기타 직책자,전문위원,1,182,1958-07-19,0,0.0
제4대,공군의,미상/직책자,정부/기타 직책자,공군본부정보차장,1,384,1958-11-05,0,0.0
제4대,정상희,자유당,의원,위원,1,30,1958-12-24,0,0.0
제4대,현재,미상/직책자,정부/기타 직책자,해병대사령부군수국장,3,251,1958-10-21,0,0.0
제4대,이재곤,미상/직책자,정부/기타 직책자,체신부전무국장,2,414,1958-07-22,0,0.0
제4대,근근히,미상/직책자,정부/기타 직책자,경상남도지구병사구사령관,1,11,1958-10-21,0,0.0
제4대,김화수,미상/직책자,정부/기타 직책자,증인,35,2551,1960-04-18,0,0.0
제4대,김영관,미상/직책자,정부/기타 직책자,해군본부인사국장,4,412,1959-11-04,0,0.0
제4대,솔직히,미상/직책자,정부/기타 직책자,육군본부군수국장,2,117,1958-11-13,0,0.0
제4대,구봉회,미상/직책자,정부/기타 직책자,증인,4,2135,1960-04-17,0,0.0
제4대,박삼철,미상/직책자,정부/기타 직책자,증인,1,214,1959-07-08,0,0.0
제4대,재정법에,미상/직책자,정부/기타 직책자,해군본부함정국장,1,31,1959-11-04,0,0.0
제4대,김동석,자유당,의원,의원,2,627,1959-02-05,0,0.0
제4대,사금만을,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,1,38,1958-10-25,0,0.0
제4대,강명현,미상/직책자,정부/기타 직책자,육군특무부대특무처장,8,951,1958-10-27,0,0.0
제4대,김영찬,미상/직책자,정부/기타 직책자,한국산업은행총재,5,1863,1958-11-20,0,0.0
제4대,권종림,미상/직책자,정부/기타 직책자,증인,11,1929,1960-03-24,0,0.0
제4대,박병권,미상/직책자,정부/기타 직책자,육군본부관리부장,2,320,1958-07-19,0,0.0
제4대,김충남,미상/직책자,정부/기타 직책자,해군참모차장,1,280,1959-11-04,0,0.0
제4대,박숙희,미상/직책자,정부/기타 직책자,농업은행총재,10,3805,1959-11-10,0,0.0
제4대,김희덕,미상/직책자,정부/기타 직책자,증인,35,3988,1960-03-24,0,0.0
제4대,작년에,미상/직책자,정부/기타 직책자,해군함대사령관,1,132,1959-11-04,0,0.0
제4대,박기희,미상/직책자,정부/기타 직책자,농업은행총재,1,189,1958-06-20,0,0.0
제4대,수송비가,미상/직책자,정부/기타 직책자,부산경비사령관,1,66,1959-11-04,0,0.0
제4대,박세현,미상/직책자,정부/기타 직책자,증인,9,2666,1960-03-24,0,0.0
제4대,김완길,미상/직책자,정부/기타 직책자,증인,5,4427,1960-04-18,0,0.0
제4대,이정희,자유당,의원,위원,6,2347,1958-11-13,0,0.0
제4대,김무신,미상/직책자,정부/기타 직책자,증인,8,1643,1960-04-18,0,0.0
제4대,강성태,자유당,의원,위원,10,8634,1958-11-14,0,0.0
제4대,인쇄비,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,1,144,1958-10-19,0,0.0
제4대,최윤기,미상/직책자,정부/기타 직책자,외자청구매국장,7,746,1959-11-13,0,0.0
제4대,주영택,미상/직책자,정부/기타 직책자,증인,4,356,1960-04-19,0,0.0
제4대,김규진,미상/직책자,정부/기타 직책자,증인,3,515,1959-07-08,0,0.0
제4대,곤란한,미상/직책자,정부/기타 직책자,인천경비부사령관,1,41,1958-10-27,0,0.0
제4대,주로,미상/직책자,정부/기타 직책자,해병대사령부군수국장,2,184,1958-11-11,0,0.0
제4대,연간,미상/직책자,정부/기타 직책자,공군본부관리차장,1,160,1959-11-06,0,0.0
제4대,김성용,미상/직책자,정부/기타 직책자,증인,3,6202,1960-04-18,0,0.0
제4대,신응균,미상/직책자,정부/기타 직책자,육군본부행정참모부장,1,1713,1958-11-13,0,0.0
제4대,민영학,미상/직책자,정부/기타 직책자,증인,13,3902,1960-04-18,0,0.0
제4대,통례가,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,1,113,1958-10-25,0,0.0
제4대,배경주,미상/직책자,정부/기타 직책자,증인,35,1078,1958-07-11,0,0.0
제4대,이종시,미상/직책자,정부/기타 직책자,증인,10,489,1959-07-08,0,0.0
제4대,책정된,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,1,54,1958-10-19,0,0.0
제4대,현시학,미상/직책자,정부/기타 직책자,해군본부작전참모부장,2,414,1959-11-04,0,0.0
제4대,유경인,미상/직책자,정부/기타 직책자,공군본부인사차장,24,1440,1959-11-06,0,0.0
제4대,박병호,미상/직책자,정부/기타 직책자,위원,1,10,1959-11-28,0,0.0
제4대,월별로,미상/직책자,정부/기타 직책자,육군특무부대경리실장,1,6,1959-10-24,0,0.0
제4대,심재현,미상/직책자,정부/기타 직책자,위원,1,419,1958-08-21,0,0.0
제4대,전만중,자유당,의원,위원,1,438,1959-10-26,0,0.0
제4대,해병대사,미상/직책자,정부/기타 직책자,령부작전교육국차장,2,87,1958-11-11,0,0.0
제4대,배영호,미상/직책자,정부/기타 직책자,법원행정처장,7,6075,1959-11-19,0,0.0
제4대,김원중,자유당,의원,위원,4,4087,1958-08-19,0,0.0
제4대,다른,미상/직책자,정부/기타 직책자,해군본부인사국장,2,42,1958-11-06,0,0.0
제4대,아닙니다,미상/직책자,정부/기타 직책자,해병대사령부인사국장,1,53,1959-11-05,0,0.0
제4대,그것이,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,2,352,1958-10-19,0,0.0
제4대,이것이,미상/직책자,정부/기타 직책자,해병대사령부군수국장,2,220,1958-11-05,0,0.0
제4대,서일교,미상/직책자,정부/기타 직책자,전문위원,20,1590,1959-12-03,0,0.0
제4대,해군본부,미상/직책자,정부/기타 직책자,진해해군통제부사령관,1,226,1958-10-19,0,0.0
제4대,이중춘,미상/직책자,정부/기타 직책자,농림부양정국장,1,555,1958-07-18,0,0.0
제4대,작년도,미상/직책자,정부/기타 직책자,육군특무부대경리실장,1,105,1959-10-24,0,0.0
제4대,엄요섭,미상/직책자,정부/기타 직책자,증인,15,8806,1960-01-19,0,0.0
제4대,권중섭,미상/직책자,정부/기타 직책자,위원,1,29,1958-07-18,0,0.0
제4대,적어도,미상/직책자,정부/기타 직책자,해군본부인사국장,1,81,1958-11-06,0,0.0
제4대,이병선,미상/직책자,정부/기타 직책자,해군본부경리국장,1,115,1959-11-04,0,0.0
제4대,이만호,미상/직책자,정부/기타 직책자,증인,47,3363,1960-03-24,0,0.0
제4대,김일병,미상/직책자,정부/기타 직책자,해군참모차장,1,438,1958-07-19,0,0.0
제4대,조신환,미상/직책자,정부/기타 직책자,증인,32,3580,1958-07-26,0,0.0
제4대,아직까지,미상/직책자,정부/기타 직책자,부산경비사령관,1,15,1959-11-04,0,0.0
제4대,특별한,미상/직책자,정부/기타 직책자,수로국장,1,50,1958-10-27,0,0.0
제4대,내년에,미상/직책자,정부/기타 직책자,공군본부경리국장,1,12,1959-11-06,0,0.0
제4대,제가,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,5,580,1958-10-19,0,0.0
제4대,김계원,미상/직책자,정부/기타 직책자,육군본부정보참모부장,1,42,1959-10-24,0,0.0
제4대,전과,미상/직책자,정부/기타 직책자,경기병사구사령관,1,31,1959-10-01,0,0.0
제4대,재래의,미상/직책자,정부/기타 직책자,경기병사구사령관,1,38,1959-10-01,0,0.0
제4대,그런,미상/직책자,정부/기타 직책자,육군본부조달차장,6,368,1958-10-21,0,0.0
제4대,황인표,미상/직책자,정부/기타 직책자,경상북도병사구사령관,3,395,1958-10-20,0,0.0
제4대,박충식,자유당,의원,위원,2,122,1958-10-22,0,0.0
제4대,조인구,미상/직책자,정부/기타 직책자,내무부치안국장,29,5133,1960-04-13,0,0.0
제4대,강명옥,미상/직책자,정부/기타 직책자,법무부법제실장,11,4658,1958-07-25,0,0.0
제4대,사무용품,미상/직책자,정부/기타 직책자,인천경비부사령관,1,23,1958-10-27,0,0.0
제4대,박용록,미상/직책자,정부/기타 직책자,증인,17,2580,1960-03-24,0,0.0
제4대,허형구,미상/직책자,정부/기타 직책자,증인,26,4548,1960-04-18,0,0.0
제4대,임우영,자유당,의원,위원,5,4375,1958-06-21,0,0.0
제4대,윤택선,미상/직책자,정부/기타 직책자,전문위원,8,4847,1958-11-13,0,0.0
제4대,그중에서,미상/직책자,정부/기타 직책자,육군본부군수국장,1,445,1958-11-13,0,0.0
제4대,저희들이,미상/직책자,정부/기타 직책자,육군본부군수국장,5,611,1958-10-27,0,0.0
제4대,가격은,미상/직책자,정부/기타 직책자,육군본부군수국장,1,23,1958-11-13,0,0.0
제4대,박명길,미상/직책자,정부/기타 직책자,위원,1,26,1958-07-19,0,0.0
제4대,이동진,미상/직책자,정부/기타 직책자,위원,1,745,1959-11-04,0,0.0
제4대,여기에,미상/직책자,정부/기타 직책자,육군본부총무국장,3,361,1958-11-02,0,0.0
제4대,이용철,미상/직책자,정부/기타 직책자,재무부세관국장,7,1325,1959-11-19,0,0.0
제4대,대략,미상/직책자,정부/기타 직책자,공군작전참모부장,1,31,1958-11-05,0,0.0
제4대,이두황,미상/직책자,정부/기타 직책자,전남지구병사구사령관,93,9010,1959-10-01,0,0.0
제4대,김찬현,미상/직책자,정부/기타 직책자,위원,1,938,1958-07-20,0,0.0
제4대,직접,미상/직책자,정부/기타 직책자,육군병기기지사령관,1,42,1959-10-01,0,0.0
제4대,사실이,미상/직책자,정부/기타 직책자,육군본부군수국장,1,92,1958-11-13,0,0.0
제4대,공군에서,미상/직책자,정부/기타 직책자,공군작전참모부장,1,98,1958-11-05,0,0.0
제4대,항만과는,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,1,107,1958-10-19,0,0.0
제4대,송재규,미상/직책자,정부/기타 직책자,농업은행특수업무부차장,1,28,1959-07-08,0,0.0
제4대,김효창,미상/직책자,정부/기타 직책자,증인,28,6759,1960-01-19,0,0.0
제4대,저희가,미상/직책자,정부/기타 직책자,해군본부관리참모부장,2,399,1958-11-06,0,0.0
제4대,이환녕,미상/직책자,정부/기타 직책자,전문위원,2,831,1959-06-09,0,0.0
제4대,정상숙,미상/직책자,정부/기타 직책자,증인,15,713,1960-03-24,0,0.0
제4대,작년에도,미상/직책자,정부/기타 직책자,육군본부인사국장,1,67,1958-11-13,0,0.0
제4대,이양수,미상/직책자,정부/기타 직책자,증인,16,3578,1960-03-24,0,0.0
제4대,거기에,미상/직책자,정부/기타 직책자,해병대사령부인사국장,3,1241,1958-11-13,0,0.0
제4대,수의계약,미상/직책자,정부/기타 직책자,육군본부조달차장,1,182,1958-10-28,0,0.0
제4대,이근상,미상/직책자,정부/기타 직책자,공보실공보국장,6,1294,1959-07-13,0,0.0
제4대,심진택,미상/직책자,정부/기타 직책자,증인,39,1675,1958-07-11,0,0.0
제4대,정정해서,미상/직책자,정부/기타 직책자,부산경비사령관,1,10,1959-11-04,0,0.0
제4대,균등히,미상/직책자,정부/기타 직책자,육군본부총무국장,1,159,1958-11-02,0,0.0
제4대,최경록,미상/직책자,정부/기타 직책자,국방연구원장,1,250,1959-11-24,0,0.0
제4대,강두기,미상/직책자,정부/기타 직책자,해무청시설국장,4,1428,1958-07-23,0,0.0
제4대,도망자에,미상/직책자,정부/기타 직책자,해병대사령부인사국장,1,28,1959-11-05,0,0.0
제4대,이진갑,미상/직책자,정부/기타 직책자,경북병사구사령관,1,313,1959-10-01,0,0.0
제4대,자세한,미상/직책자,정부/기타 직책자,진해해군통제사령관,1,98,1959-11-04,0,0.0
제4대,김희찬,미상/직책자,정부/기타 직책자,국방위원회간사,5,320,1958-07-10,0,0.0
제4대,차형기,미상/직책자,정부/기타 직책자,증인,33,1555,1958-11-17,0,0.0
제4대,나빠질,미상/직책자,정부/기타 직책자,경상북도병사구사령관,1,19,1958-10-27,0,0.0
제4대,금년도에,미상/직책자,정부/기타 직책자,해병대사령부인사국장,1,83,1959-11-05,0,0.0
