Assembly_Num,Speaker,Party,Speaker_Type,Primary_Role,Role_Groups,Speaker_Source,Speech_Count,Total_Chars,Share_of_Chars,Active_Sessions,First_Speech_Date,Last_Speech_Date,Technology,Income,Labor,Immigration,Migration,Foreigner,Discourse_Development,Discourse_Boundary,Keyword_Total,Development_Per_1k_Chars,Boundary_Per_1k_Chars,Keyword_Per_1k_Chars
제4대,중사,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,기타,fallback,1,21,0.0,1,1958-10-19,1958-10-19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,총장,미상/직책자,정부/기타 직책자,교육총본부부총장,기타,fallback,1,79,0.0,1,1958-10-25,1958-10-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,인태식,자유당,의원,의원,의원,member,2,16626,0.00062,2,1959-03-12,1960-04-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,금년도,미상/직책자,정부/기타 직책자,공군본부관리처장,기타,fallback,1,108,0.0,1,1959-11-06,1959-11-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,아직,미상/직책자,정부/기타 직책자,육군본부보도실장,정부위원,fallback,1,106,0.0,1,1958-11-13,1958-11-13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,박현숙,자유당,의원,위원,의원,member,22,5171,0.00019,3,1958-07-16,1958-11-24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,그렇지,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,기타,fallback,1,149,0.00001,1,1958-10-25,1958-10-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,이갑도,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,24,848,0.00003,1,1960-03-24,1960-03-24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,총병력이,미상/직책자,정부/기타 직책자,육군의무교육기지부사령관,기타,fallback,1,58,0.0,1,1958-10-21,1958-10-21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,옛날에는,미상/직책자,정부/기타 직책자,경기병사구사령관,기타,fallback,1,53,0.0,1,1959-10-01,1959-10-01,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,시골에,미상/직책자,정부/기타 직책자,경상북도병사구사령관,기타,fallback,1,42,0.0,1,1958-10-27,1958-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,박성희,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,3,253,0.00001,1,1960-04-18,1960-04-18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,김수명,미상/직책자,정부/기타 직책자,육군의무교육기지사령관,기타,fallback,2,1868,0.00007,1,1958-10-21,1958-10-21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,변재준,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,3,355,0.00001,1,1960-04-19,1960-04-19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,이흥배,미상/직책자,정부/기타 직책자,심계원차장,기타,fallback,1,669,0.00002,1,1959-12-05,1959-12-05,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,김봉규,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,42,1997,0.00007,1,1960-03-24,1960-03-24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,강태호,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,17,4296,0.00016,1,1960-03-24,1960-04-18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,봉급이,미상/직책자,정부/기타 직책자,육군본부작전교육국장,정부위원,fallback,1,70,0.0,1,1958-11-13,1958-11-13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,모르는,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,기타,fallback,1,5,0.0,1,1958-10-25,1958-10-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,권병호,미상/직책자,정부/기타 직책자,국방부정훈국장,정부위원,learned,12,658,0.00002,1,1959-11-17,1959-11-17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,어디를,미상/직책자,정부/기타 직책자,육군본부군수국장,정부위원,fallback,1,222,0.00001,1,1958-11-13,1958-11-13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,박종표,미상/직책자,정부/기타 직책자,증인,증인·참고인,fallback,36,2323,0.00009,1,1960-03-24,1960-03-24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,이용을,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,기타,fallback,1,19,0.0,1,1958-10-25,1958-10-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,양회경,미상/직책자,정부/기타 직책자,해군본부정보국장,정부위원,fallback,1,57,0.0,1,1959-11-04,1959-11-04,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제헌,신익희,대한독립촉성국민회,의원,의장,의원; 의장단,member,4504,1270755,0.07631,6,1948-05-31,1950-06-02,149,227,11,18,89,17,387,124,511,0.305,0.098,0.402
제헌,홍성하,한국민주당,의원,재정경제위원장,위원장; 의원,member,545,605771,0.03638,6,1948-11-02,1950-04-22,35,241,11,11,18,3,287,32,319,0.474,0.053,0.527
제헌,전진한,대한노동총연맹,의원,의원,국무위원; 의원,member,35,59182,0.00355,4,1948-06-29,1949-11-21,3,0,185,10,4,0,188,14,202,3.177,0.237,3.413
제헌,김도연,한국민주당,의원,재무부장관,국무위원; 의원,member,121,175541,0.01054,6,1948-05-31,1950-04-22,14,130,26,8,13,7,170,28,198,0.968,0.16,1.128
제헌,이진수,무소속,의원,의원,의원,member,778,322452,0.01936,6,1948-05-31,1950-04-22,68,6,28,32,15,9,102,56,158,0.316,0.174,0.49
제헌,조헌영,한국민주당,의원,의원,위원장; 의원,member,705,582279,0.03496,6,1948-06-01,1950-04-22,44,1,46,18,37,5,91,60,151,0.156,0.103,0.259
제헌,장희창,미상/직책자,정부/기타 직책자,재무부차관,국무위원,learned,19,27263,0.00164,4,1948-11-17,1949-11-11,1,105,0,0,0,0,106,0,106,3.888,0.0,3.888
제헌,홍희종,조선민족청년단,의원,의원,위원장; 의원,member,177,160631,0.00965,6,1948-07-02,1950-04-22,86,0,2,3,5,0,88,8,96,0.548,0.05,0.598
제헌,윤재욱,대동청년당,의원,의원,의원,member,106,106148,0.00637,6,1948-05-31,1950-04-15,7,0,79,5,4,0,86,9,95,0.81,0.085,0.895
제헌,김동원,한국민주당,의원,부의장,의원; 의장단,member,4223,737556,0.04429,6,1948-06-01,1950-04-21,17,4,8,0,38,22,29,60,89,0.039,0.081,0.121
제헌,장홍염,한국민주당,의원,의원,의원,member,151,97495,0.00585,5,1948-06-09,1950-03-25,0,8,60,15,5,0,68,20,88,0.697,0.205,0.903
제헌,이영준,한국민주당,의원,문교사회위원장,미상; 위원장; 의원,member,223,102361,0.00615,6,1948-06-03,1950-02-18,60,0,13,7,3,1,73,11,84,0.713,0.107,0.821
제헌,허남수,미상/직책자,정부/기타 직책자,의사국장,정부위원,learned,198,316890,0.01903,5,1949-03-24,1950-04-22,15,25,19,4,8,11,59,23,82,0.186,0.073,0.259
제헌,송창식,대한독립촉성국민회,의원,의원,의원,member,33,39285,0.00236,6,1948-06-28,1950-03-22,10,67,0,1,2,0,77,3,80,1.96,0.076,2.036
제헌,윤석구,무소속,의원,의원,국무위원; 의원,member,67,39819,0.00239,5,1948-05-31,1950-04-22,67,0,9,0,1,0,76,1,77,1.909,0.025,1.934
제헌,조한백,무소속,의원,의원,위원장; 의원,member,326,204600,0.01229,6,1948-06-02,1950-04-22,29,0,22,13,11,1,51,25,76,0.249,0.122,0.371
제헌,윤치영,한국민주당,의원,부의장,국무위원; 의원; 의장단,member,2196,426501,0.02561,6,1948-05-31,1950-04-22,4,5,1,26,35,1,10,62,72,0.023,0.145,0.169
제헌,김웅진,무소속,의원,의원,의원,member,280,111088,0.00667,6,1948-07-02,1950-04-19,57,2,4,1,3,1,63,5,68,0.567,0.045,0.612
제헌,조영규,한국민주당,의원,의원,미상; 위원장; 의원,member,277,158062,0.00949,6,1948-06-01,1950-03-27,14,2,8,14,6,18,24,38,62,0.152,0.24,0.392
제헌,이범석,미상/직책자,정부/기타 직책자,국무총리,국무위원,learned,69,190539,0.01144,6,1948-08-03,1950-04-04,21,4,12,14,10,0,37,24,61,0.194,0.126,0.32
제헌,조국현,미상/직책자,정부/기타 직책자,의원,의원,member,399,200171,0.01202,6,1948-05-31,1950-04-22,12,15,5,9,10,8,32,27,59,0.16,0.135,0.295
제헌,권태희,무소속,의원,의원,위원장; 의원,member,241,151548,0.0091,6,1948-06-14,1950-04-22,31,5,2,5,9,4,38,18,56,0.251,0.119,0.37
제헌,박순석,무소속,의원,의원,미상; 의원,member,313,141330,0.00849,6,1948-05-31,1950-04-22,20,1,11,11,12,0,32,23,55,0.226,0.163,0.389
제헌,문시환,조선민족청년단,의원,의원,의원,member,87,39194,0.00235,1,1948-06-01,1948-10-07,1,0,49,1,2,0,50,3,53,1.276,0.077,1.352
제헌,이석주,대한독립촉성국민회,의원,의원,위원장; 의원,member,270,142892,0.00858,6,1948-05-31,1950-04-22,22,0,20,5,5,0,42,10,52,0.294,0.07,0.364
제헌,안호상,미상/직책자,정부/기타 직책자,문교부장관,국무위원,learned,30,49953,0.003,4,1948-10-01,1950-04-22,48,0,0,3,0,0,48,3,51,0.961,0.06,1.021
제헌,박해극,무소속,의원,의원,위원장; 의원,member,171,101805,0.00611,6,1948-06-01,1950-04-14,4,0,24,1,17,5,28,23,51,0.275,0.226,0.501
제헌,최운교,무소속,의원,의원,의원,member,322,166151,0.00998,6,1948-05-31,1950-04-22,34,6,0,3,6,1,40,10,50,0.241,0.06,0.301
제헌,김수선,무소속,의원,의원,의원,member,188,185954,0.01117,6,1948-06-30,1950-04-22,13,3,12,19,3,0,28,22,50,0.151,0.118,0.269
제헌,서상일,한국민주당,의원,의원,위원장; 의원,member,321,186840,0.01122,5,1948-06-01,1950-03-11,21,2,11,8,6,1,34,15,49,0.182,0.08,0.262
제헌,강선명,무소속,의원,의원,위원장; 의원,member,82,104197,0.00626,5,1949-01-18,1950-04-21,14,2,19,6,5,1,35,12,47,0.336,0.115,0.451
제헌,노일환,한국민주당,의원,의원,의원,member,237,153298,0.00921,3,1948-05-31,1949-06-16,4,0,12,21,7,3,16,31,47,0.104,0.202,0.307
제헌,이재형,무소속,의원,의원,의원,member,115,139451,0.00837,5,1948-07-03,1950-04-20,1,7,20,15,4,0,28,19,47,0.201,0.136,0.337
제헌,황두연,미상/직책자,정부/기타 직책자,의원,위원장; 의원,member,182,157660,0.00947,6,1948-06-02,1950-03-23,16,2,7,7,7,8,25,22,47,0.159,0.14,0.298
제헌,임영신,대한여자국민당,의원,의원,국무위원; 위원장; 의원,member,102,73416,0.00441,5,1948-08-21,1950-04-21,22,0,10,9,4,2,32,15,47,0.436,0.204,0.64
제헌,오용국,무소속,의원,의원,의원,member,83,69636,0.00418,6,1948-06-01,1950-04-04,26,1,6,2,10,0,33,12,45,0.474,0.172,0.646
제헌,이승만,대한독립촉성국민회,의원,의장,의원; 의장단,member,504,117787,0.00707,1,1948-05-31,1948-07-20,1,0,27,9,3,4,28,16,44,0.238,0.136,0.374
제헌,황호현,대한독립촉성국민회,의원,의원,의원,member,165,89416,0.00537,6,1948-06-26,1950-04-22,7,1,28,4,4,0,36,8,44,0.403,0.089,0.492
제헌,백관수,한국민주당,의원,의원,기타; 위원장; 의원,member,432,168203,0.0101,4,1948-06-10,1949-12-03,15,0,0,0,4,24,15,28,43,0.089,0.166,0.256
제헌,이정래,한국민주당,의원,의원,의원,member,346,205452,0.01234,6,1948-05-31,1950-04-22,7,3,10,14,8,0,20,22,42,0.097,0.107,0.204
제헌,윤병구,무소속,의원,의원,의원,member,188,101792,0.00611,5,1948-06-01,1950-04-20,20,0,5,7,8,0,25,15,40,0.246,0.147,0.393
제헌,김광준,무소속,의원,의원,위원장; 의원,member,419,243999,0.01465,6,1948-07-14,1950-04-22,11,0,4,10,11,0,15,21,36,0.061,0.086,0.148
제헌,이석,대한독립촉성국민회,의원,의원,기타; 위원장; 의원,member,107,38397,0.00231,5,1948-06-03,1950-04-04,0,10,25,1,0,0,35,1,36,0.912,0.026,0.938
제헌,이성득,무소속,의원,의원,의원,member,163,84144,0.00505,6,1948-06-02,1950-04-17,1,0,5,9,21,0,6,30,36,0.071,0.357,0.428
제헌,김병회,무소속,의원,의원,의원,member,163,148026,0.00889,3,1948-06-03,1949-06-18,10,1,6,11,8,0,17,19,36,0.115,0.128,0.243
제헌,박해정,무소속,의원,의원,의원,member,154,89622,0.00538,6,1948-05-31,1950-04-19,8,2,16,7,0,1,26,8,34,0.29,0.089,0.379
제헌,강기문,무소속,의원,의원,의원,member,41,39755,0.00239,4,1948-06-26,1949-12-03,13,6,9,3,3,0,28,6,34,0.704,0.151,0.855
제헌,유진오,미상/직책자,정부/기타 직책자,전문위원,기타; 의원,learned,102,105242,0.00632,2,1948-06-23,1949-03-28,10,0,6,3,3,11,16,17,33,0.152,0.162,0.314
제헌,조봉암,무소속,의원,농림부장관,국무위원; 의원,member,116,163763,0.00983,3,1948-06-01,1950-03-13,1,0,12,8,9,3,13,20,33,0.079,0.122,0.202
제헌,김약수,조선공화당,의원,부의장,의원; 의장단,member,2115,415382,0.02494,3,1948-05-31,1949-06-18,4,1,1,0,16,11,6,27,33,0.014,0.065,0.079
제헌,곽상훈,무소속,의원,의원,의원,member,170,121975,0.00732,6,1948-06-01,1950-04-20,1,0,8,14,6,2,9,22,31,0.074,0.18,0.254
제헌,김상돈,무소속,의원,의원,위원장; 의원,member,171,160941,0.00966,6,1948-06-02,1950-04-21,9,0,1,6,6,8,10,20,30,0.062,0.124,0.186
제헌,정준,무소속,의원,의원,의원,member,351,158704,0.00953,6,1948-05-31,1950-04-22,1,0,2,14,11,2,3,27,30,0.019,0.17,0.189
제헌,신성균,무소속,의원,의원,의원,member,283,143949,0.00864,4,1948-05-31,1949-07-30,3,0,7,9,10,0,10,19,29,0.069,0.132,0.201
제헌,윤재근,무소속,의원,의원,위원장; 의원,member,42,41580,0.0025,6,1948-06-02,1950-04-15,8,0,12,6,1,2,20,9,29,0.481,0.216,0.697
제헌,장병만,대한독립촉성국민회,의원,의원,의원,member,262,130573,0.00784,6,1948-06-09,1950-04-20,9,10,1,6,2,0,20,8,28,0.153,0.061,0.214
제헌,주기용,무소속,의원,의원,의원,member,62,72110,0.00433,5,1948-06-01,1950-04-08,16,0,2,3,7,0,18,10,28,0.25,0.139,0.388
제헌,김옥주,무소속,의원,의원,의원,member,327,159105,0.00955,3,1948-06-02,1949-06-18,5,0,0,17,5,0,5,22,27,0.031,0.138,0.17
제헌,서우석,한국민주당,의원,의원,위원장; 의원,member,473,214261,0.01287,6,1948-06-01,1950-04-22,12,0,0,2,10,3,12,15,27,0.056,0.07,0.126
제헌,장경근,미상/직책자,정부/기타 직책자,내무부차관,국무위원,member,47,112178,0.00674,5,1949-04-18,1950-03-03,10,11,2,2,1,1,23,4,27,0.205,0.036,0.241
제헌,지대형,미상/직책자,정부/기타 직책자,위원장,위원장; 의원,learned,146,40548,0.00243,4,1949-04-28,1949-11-05,1,0,0,2,1,22,1,25,26,0.025,0.617,0.641
제헌,김영동,무소속,의원,의원,위원장; 의원,member,157,41120,0.00247,6,1948-05-31,1950-04-19,11,0,10,2,3,0,21,5,26,0.511,0.122,0.632
제헌,정해준,대한독립촉성국민회,의원,의원,위원장; 의원,member,107,45405,0.00273,5,1948-05-31,1950-04-22,12,1,4,3,5,0,17,8,25,0.374,0.176,0.551
제헌,정광호,한국민주당,의원,의원,의원,member,312,167837,0.01008,6,1948-05-31,1950-04-22,7,8,0,0,10,0,15,10,25,0.089,0.06,0.149
제헌,조정환,미상/직책자,정부/기타 직책자,외무부차관,국무위원,learned,13,17638,0.00106,3,1949-04-27,1950-03-30,13,0,0,0,1,10,13,11,24,0.737,0.624,1.361
제헌,한창수,미상/직책자,정부/기타 직책자,총무국장,정부위원,learned,15,41443,0.00249,4,1949-06-20,1950-06-02,6,4,2,1,3,7,12,11,23,0.29,0.265,0.555
제헌,박윤원,무소속,의원,의원,미상; 의원,member,144,86323,0.00518,3,1948-06-16,1949-06-14,6,0,0,8,4,5,6,17,23,0.07,0.197,0.266
제헌,김경도,대한독립촉성국민회,의원,의원,의원,member,80,63143,0.00379,5,1948-07-02,1950-04-18,7,0,6,3,3,4,13,10,23,0.206,0.158,0.364
제헌,허영호,무소속,의원,의원,의원,member,31,30244,0.00182,5,1949-01-24,1950-03-16,19,2,1,0,0,0,22,0,22,0.727,0.0,0.727
제헌,이주형,대한독립촉성국민회,의원,의원,의원,member,137,103835,0.00624,6,1948-06-29,1950-04-20,6,0,0,8,8,0,6,16,22,0.058,0.154,0.212
제헌,이재학,무소속,의원,의원,의원,member,81,82704,0.00497,5,1948-07-01,1950-04-22,6,2,10,1,3,0,18,4,22,0.218,0.048,0.266
제헌,서이환,무소속,의원,의원,의원,member,96,83600,0.00502,6,1948-06-03,1950-04-11,4,0,7,7,1,3,11,11,22,0.132,0.132,0.263
제헌,유진홍,대한독립촉성국민회,의원,의원,의원,member,217,103094,0.00619,6,1948-06-16,1950-04-21,6,1,6,2,6,1,13,9,22,0.126,0.087,0.213
제헌,홍순옥,무소속,의원,의원,의원,member,70,28822,0.00173,6,1948-06-26,1950-04-18,10,0,4,6,2,0,14,8,22,0.486,0.278,0.763
제헌,허정,한국민주당,의원,교통부장관,국무위원; 의원,member,62,72287,0.00434,4,1948-06-01,1950-04-22,16,0,0,1,4,0,16,5,21,0.221,0.069,0.291
제헌,이항발,무소속,의원,의원,의원,member,52,43768,0.00263,5,1948-06-01,1950-03-31,7,0,10,2,2,0,17,4,21,0.388,0.091,0.48
제헌,이문원,무소속,의원,의원,의원,member,201,99148,0.00595,2,1948-05-31,1949-04-30,6,0,1,5,8,1,7,14,21,0.071,0.141,0.212
제헌,강욱중,조선민족청년단,의원,의원,의원,member,161,111599,0.0067,3,1948-06-09,1949-06-18,7,0,2,5,4,2,9,11,20,0.081,0.099,0.179
제헌,오석주,대한독립촉성국민회,의원,의원,의원,member,132,60524,0.00363,6,1948-06-02,1950-04-17,9,3,5,1,2,0,17,3,20,0.281,0.05,0.33
제헌,이순탁,미상/직책자,정부/기타 직책자,기획처장,기타; 정부위원,learned,24,73072,0.00439,3,1948-09-13,1949-07-09,8,7,0,0,4,0,15,4,19,0.205,0.055,0.26
제헌,이성학,대동청년당,의원,의원,의원,member,207,78981,0.00474,6,1948-05-31,1950-04-22,3,1,7,6,1,0,11,7,18,0.139,0.089,0.228
제헌,서용길,무소속,의원,의원,의원,member,282,116141,0.00697,4,1948-05-31,1949-07-07,1,0,0,7,8,0,1,15,16,0.009,0.129,0.138
제헌,윤보선,미상/직책자,정부/기타 직책자,상공부장관,국무위원,member,21,25422,0.00153,3,1949-06-18,1950-04-22,7,0,3,2,3,1,10,6,16,0.393,0.236,0.629
제헌,황병규,무소속,의원,의원,미상; 위원장; 의원,member,78,48323,0.0029,6,1948-06-08,1950-04-22,10,1,0,3,0,2,11,5,16,0.228,0.103,0.331
제헌,이종현,미상/직책자,정부/기타 직책자,농림부장관,국무위원,member,55,94040,0.00565,5,1949-03-09,1950-01-14,10,0,5,0,1,0,15,1,16,0.16,0.011,0.17
제헌,이인,무소속,의원,법제사법위원장,국무위원; 위원장; 의원,member,185,134380,0.00807,5,1948-08-16,1950-04-22,6,0,1,3,5,0,7,8,15,0.052,0.06,0.112
제헌,나용균,한국민주당,의원,내무치안위원장,기타; 위원장; 의원,member,267,119109,0.00715,6,1948-05-31,1950-04-17,3,1,6,0,5,0,10,5,15,0.084,0.042,0.126
제헌,김준연,한국민주당,의원,의원,의원,member,168,115980,0.00696,6,1948-05-31,1950-04-20,0,0,12,3,0,0,12,3,15,0.103,0.026,0.129
제헌,유성갑,단민당,의원,의원,의원,member,97,60219,0.00362,5,1948-08-28,1950-04-11,0,1,1,3,9,0,2,12,14,0.033,0.199,0.232
제헌,김인식,대동청년당,의원,의원,의원,member,125,43234,0.0026,4,1948-06-11,1950-04-10,2,2,1,2,7,0,5,9,14,0.116,0.208,0.324
제헌,최봉식,무소속,의원,의원,의원,member,29,27767,0.00167,4,1948-06-30,1950-03-18,0,6,3,1,3,0,9,4,13,0.324,0.144,0.468
제헌,박찬현,무소속,의원,의원,의원,member,153,63978,0.00384,6,1948-08-25,1950-04-22,4,0,0,3,6,0,4,9,13,0.063,0.141,0.203
제헌,윤길중,미상/직책자,정부/기타 직책자,전문위원,의원,member,43,47965,0.00288,6,1948-06-10,1950-04-10,4,2,0,7,0,0,6,7,13,0.125,0.146,0.271
제헌,정도영,대한독립촉성국민회,의원,의원,의원,member,83,19354,0.00116,5,1948-06-11,1950-04-10,0,1,2,0,9,0,3,9,12,0.155,0.465,0.62
제헌,이철원,미상/직책자,정부/기타 직책자,사무총장,기타; 사무처,learned,29,46874,0.00281,6,1948-09-27,1950-03-30,0,2,4,3,3,0,6,6,12,0.128,0.128,0.256
제헌,이병관,무소속,의원,산업위원장대리,위원장; 의원,member,70,43469,0.00261,3,1948-06-15,1950-04-21,6,0,1,0,4,1,7,5,12,0.161,0.115,0.276
제헌,서순영,무소속,의원,의원,의원,member,60,66914,0.00402,5,1948-06-02,1950-04-22,1,3,0,4,4,0,4,8,12,0.06,0.12,0.179
제헌,이원홍,대한독립촉성국민회,의원,의원,의원,member,188,83758,0.00503,6,1948-05-31,1950-04-14,2,0,2,3,5,0,4,8,12,0.048,0.096,0.143
제헌,진헌식,대한독립촉성국민회,의원,의원,의원,member,164,39304,0.00236,6,1948-05-31,1950-04-21,2,0,2,1,2,4,4,7,11,0.102,0.178,0.28
제헌,김효석,대한독립촉성국민회,의원,내무부장관,국무위원; 의원,member,41,66382,0.00399,3,1948-06-11,1949-10-29,0,2,0,8,1,0,2,9,11,0.03,0.136,0.166
제헌,정구흥,미상/직책자,정부/기타 직책자,농림부차관,국무위원,learned,30,39622,0.00238,4,1949-05-28,1950-03-04,8,0,0,2,1,0,8,3,11,0.202,0.076,0.278
제헌,최윤동,한국민주당,의원,의원,위원장; 의원,member,67,61229,0.00368,4,1948-06-14,1949-11-10,6,0,2,1,2,0,8,3,11,0.131,0.049,0.18
제헌,민경식,대한독립촉성국민회,의원,의원,위원장; 의원,member,59,42648,0.00256,5,1948-07-03,1950-04-21,0,0,2,2,4,3,2,9,11,0.047,0.211,0.258
제헌,김봉조,교육협회,의원,의원,의원,member,102,63587,0.00382,6,1948-06-02,1950-04-19,1,0,1,0,7,1,2,8,10,0.031,0.126,0.157
제헌,김장렬,미상/직책자,정부/기타 직책자,의원,의원,fallback,41,38468,0.00231,4,1948-08-31,1949-12-02,4,0,4,0,2,0,8,2,10,0.208,0.052,0.26
제헌,이윤영,조선민주당,의원,의원,국무위원; 의원,member,33,36652,0.0022,4,1948-06-01,1950-03-13,0,0,0,6,3,0,0,9,9,0.0,0.246,0.246
제헌,권태욱,무소속,의원,의원,의원,member,24,14703,0.00088,5,1948-06-09,1950-01-16,0,4,3,2,0,0,7,2,9,0.476,0.136,0.612
제헌,전진항,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,2060,0.00012,1,1949-11-08,1949-11-08,0,0,9,0,0,0,9,0,9,4.369,0.0,4.369
제헌,전규홍,미상/직책자,정부/기타 직책자,사무총장,기타; 사무처,learned,111,36630,0.0022,4,1948-05-31,1949-09-23,1,0,1,2,5,0,2,7,9,0.055,0.191,0.246
제헌,최태규,무소속,의원,의원,의원,member,57,20059,0.0012,2,1948-06-12,1949-04-30,0,0,6,2,0,0,6,2,8,0.299,0.1,0.399
제헌,이유선,대한독립촉성국민회,의원,의원,의원,member,47,23914,0.00144,5,1948-07-03,1950-04-18,2,0,1,5,0,0,3,5,8,0.125,0.209,0.335
제헌,장면,무소속,의원,의원,의원,member,56,28400,0.00171,1,1948-06-01,1948-09-08,0,0,1,0,2,5,1,7,8,0.035,0.246,0.282
제헌,신광균,대한독립촉성국민회,의원,의원,위원장; 의원,member,97,72664,0.00436,5,1948-06-10,1950-04-15,2,0,5,0,1,0,7,1,8,0.096,0.014,0.11
제헌,서성달,대한독립촉성국민회,의원,의원,의원,member,52,26946,0.00162,4,1948-06-02,1950-04-20,6,1,0,0,1,0,7,1,8,0.26,0.037,0.297
제헌,이강우,무소속,의원,의원,의원,member,69,39056,0.00235,6,1948-06-30,1950-04-22,0,0,0,1,7,0,0,8,8,0.0,0.205,0.205
제헌,황윤호,무소속,의원,의원,의원,member,59,29408,0.00177,4,1948-07-27,1949-11-14,1,0,4,0,2,1,5,3,8,0.17,0.102,0.272
제헌,김우식,전도회,의원,의원,의원,member,123,33474,0.00201,6,1948-06-02,1950-04-22,0,0,0,6,2,0,0,8,8,0.0,0.239,0.239
제헌,최국현,무소속,의원,의원,의원,member,82,26712,0.0016,6,1948-06-02,1950-04-22,2,1,2,1,2,0,5,3,8,0.187,0.112,0.299
제헌,김동준,무소속,의원,의원,의원,member,65,17063,0.00102,6,1948-06-01,1950-04-08,6,1,1,0,0,0,8,0,8,0.469,0.0,0.469
제헌,최헌길,대한독립촉성국민회,의원,의원,의원,member,55,20005,0.0012,5,1948-06-02,1950-04-13,6,0,1,0,1,0,7,1,8,0.35,0.05,0.4
제헌,박기운,무소속,의원,의원,의원,member,78,20503,0.00123,6,1948-06-17,1950-03-23,0,0,3,4,0,0,3,4,7,0.146,0.195,0.341
제헌,이훈구,무소속,의원,의원,의원,member,54,54565,0.00328,5,1948-05-31,1950-04-17,0,0,3,3,1,0,3,4,7,0.055,0.073,0.128
제헌,권승열,미상/직책자,정부/기타 직책자,전문위원,국무위원; 기타; 의원,learned,48,61772,0.00371,3,1948-06-26,1949-09-19,1,0,1,0,1,4,2,5,7,0.032,0.081,0.113
제헌,김유택,미상/직책자,정부/기타 직책자,재무부차관,국무위원,learned,14,11632,0.0007,1,1950-02-08,1950-03-18,5,2,0,0,0,0,7,0,7,0.602,0.0,0.602
제헌,조종승,무소속,의원,의원,위원장; 의원,member,159,65137,0.00391,6,1948-06-29,1950-04-22,2,0,1,2,2,0,3,4,7,0.046,0.061,0.107
제헌,박우경,무소속,의원,의원,의원,member,148,32920,0.00198,6,1948-06-28,1950-03-28,4,0,1,0,0,1,5,1,6,0.152,0.03,0.182
제헌,장택상,미상/직책자,정부/기타 직책자,외무부장관,국무위원,member,16,14901,0.00089,1,1948-09-06,1948-12-13,0,0,0,1,0,5,0,6,6,0.0,0.403,0.403
제헌,조규갑,무소속,의원,의원,의원,member,51,21266,0.00128,5,1948-06-29,1950-04-20,1,0,3,0,2,0,4,2,6,0.188,0.094,0.282
제헌,차윤홍,미상/직책자,정부/기타 직책자,의사국장,의원; 정부위원,learned,227,114589,0.00688,3,1948-06-10,1949-07-25,1,0,0,2,1,2,1,5,6,0.009,0.044,0.052
제헌,민희식,미상/직책자,정부/기타 직책자,교통부장관,국무위원,fallback,2,6082,0.00037,1,1948-09-22,1948-09-22,6,0,0,0,0,0,6,0,6,0.987,0.0,0.987
제헌,김교중,대동청년당,의원,의원,의원,member,8,11496,0.00069,3,1949-01-25,1950-02-20,1,2,0,0,2,1,3,3,6,0.261,0.261,0.522
제헌,권승렬,미상/직책자,정부/기타 직책자,법무부장관,국무위원; 기타; 정부위원,learned,40,86562,0.0052,4,1948-09-15,1950-01-21,2,0,0,2,1,1,2,4,6,0.023,0.046,0.069
제헌,김용재,대한독립촉성국민회,의원,의원,의원,member,81,10546,0.00063,6,1948-06-16,1950-04-14,0,0,4,1,1,0,4,2,6,0.379,0.19,0.569
